"baseMean","log2FoldChange","lfcSE","pvalue","padj","orf_name","contrast"
1124.69551844193,0.228467220587245,0.0718277747528916,0.00110405608947139,0.00332057612059482,"YDL248W","KAN_vs_WT"
108.471487481957,0.18303226280859,0.204347276964433,0.264067647266585,0.376244298326392,"YDL247W-A","KAN_vs_WT"
78.8485352334004,0.195220710560442,0.219217985501782,0.249992889303107,0.359336371151121,"YDL247W","KAN_vs_WT"
54.5834012976717,0.212386614971886,0.248743226080827,0.2341403680836,0.343358780673072,"YDL246C","KAN_vs_WT"
305.740065611223,0.682960552435383,0.160981736420852,3.94839606465729e-06,1.77453163105045e-05,"YDL245C","KAN_vs_WT"
196.040743432024,0.717553967878979,0.168210157926112,3.29072598590742e-06,1.49382884374633e-05,"YDL244W","KAN_vs_WT"
444.019293530006,0.47009459821667,0.131662019540748,0.000118587787180332,0.000428693493817228,"YDL243C","KAN_vs_WT"
111.508421960587,0.612715284103889,0.1825881104289,0.000161746705132356,0.000568768742198863,"YDL242W","KAN_vs_WT"
107.749925687961,1.24157236305671,0.211375762109648,3.56311736775706e-10,2.45265126872079e-09,"YDL241W","KAN_vs_WT"
5.45660123950461,0.224430720798575,0.423532062352736,0.0556673464407894,0.106876305308608,"YDL240C-A","KAN_vs_WT"
1351.67739237624,0.100869350058645,0.0655311505602547,0.116253172551596,0.197262029364537,"YDL240W","KAN_vs_WT"
1065.41241698569,0.237267282893324,0.0753183309159712,0.00119845083923703,0.00358061978871809,"YDL239C","KAN_vs_WT"
1042.8025431732,0.141179580157604,0.0841414208742459,0.0841367188260617,0.151513230624646,"YDL238C","KAN_vs_WT"
2169.41165658297,0.0197442127480756,0.0560447846761823,0.721201512931663,0.80114015212113,"YDL237W","KAN_vs_WT"
1583.41305813088,0.112638509224333,0.0756205779769538,0.114946039220479,0.195674574847578,"YDL236W","KAN_vs_WT"
520.613763939922,-0.109880512968867,0.113495287206612,0.303828350235409,0.421213546541806,"YDL235C","KAN_vs_WT"
4521.54850415929,0.659882833975591,0.0556233259632975,4.01467946651975e-33,8.65827970953526e-32,"YDL234C","KAN_vs_WT"
568.573616970281,0.125992334355271,0.0962073241398766,0.170264272128067,0.267105247164164,"YDL233W","KAN_vs_WT"
728.897491851247,0.0851213982908925,0.0952346294026671,0.349573848190035,0.470491405050656,"YDL232W","KAN_vs_WT"
1879.08877778521,-0.0288758468870328,0.0616371644471653,0.633764902805012,0.730025609943265,"YDL231C","KAN_vs_WT"
770.543953360851,0.109278138011649,0.0788245372220237,0.15373790960665,0.246691175927989,"YDL230W","KAN_vs_WT"
15851.5076958495,-0.298731330219428,0.0547667985374035,2.61588035978459e-08,1.51232827021764e-07,"YDL229W","KAN_vs_WT"
1.02781009829034,-0.0191495902395498,0.327649015455753,0.712005262235762,0.794560617059088,"YDL228C","KAN_vs_WT"
412.543249618626,-0.557414017680582,0.122136351486647,1.30847456907128e-06,6.27339287353811e-06,"YDL227C","KAN_vs_WT"
2086.11285947296,-0.102121683721903,0.059920648215269,0.0825728592780598,0.148951726456768,"YDL226C","KAN_vs_WT"
1410.04594791484,-0.103304107785113,0.0766812068634313,0.165409920766115,0.261502449167146,"YDL225W","KAN_vs_WT"
1790.90809053242,-0.167274863581828,0.0619066091286878,0.00587131656458127,0.0149781386239762,"YDL224C","KAN_vs_WT"
4550.27350429568,-0.846276920030087,0.0492808244586287,6.66463525121188e-67,3.14282314570208e-65,"YDL223C","KAN_vs_WT"
